"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.969692469E2,-1.148403314E0,-1.071115183E0,-1.848825270E-1
1.969792379E2,-1.057315754E0,-1.049281679E0,-1.167097812E0
1.969892299E2,-1.001417322E0,-9.263618043E-1,-1.681917669E0
1.969992219E2,-8.537018175E-1,-8.377864274E-1,-1.647636028E0
1.970092129E2,-6.660963884E-1,-8.543662074E-1,-1.225839525E0
1.970192049E2,-5.521311586E-1,-1.055815358E0,-6.669842881E-1
1.970291969E2,-3.549258805E-1,-1.340262811E0,-1.813315129E-1
1.970391879E2,-1.875286113E-1,-1.591748048E0,5.363826334E-2
1.970491799E2,-1.102828726E-1,-1.752908421E0,-3.938099742E-2
1.970591709E2,-6.056753366E-2,-1.866968888E0,-4.058751190E-1
1.970691629E2,4.559301537E-2,-1.851184037E0,-9.143694574E-1
1.970791549E2,1.090373609E-1,-1.723096100E0,-1.474069617E0
1.970891459E2,2.484983329E-1,-1.568691308E0,-1.985401610E0
1.970991379E2,3.955615076E-1,-1.469584803E0,-2.395265114E0
1.971091299E2,4.923050793E-1,-1.395843228E0,-2.755596855E0
1.971191209E2,5.200370345E-1,-1.364304808E0,-3.028174753E0
1.971291129E2,4.570294120E-1,-1.304972818E0,-3.254005331E0
1.971391039E2,4.446597735E-1,-1.283010677E0,-3.383855619E0
1.971490959E2,2.086284352E-1,-1.169408924E0,-3.283848935E0
1.971590879E2,-2.756748026E-1,-9.686532533E-1,-3.024629586E0
1.971690789E2,-5.458167870E-1,-8.694067079E-1,-2.780486113E0
1.971790709E2,-6.018889173E-1,-7.879044154E-1,-2.712660166E0
1.971890629E2,-5.904061552E-1,-7.438336587E-1,-2.933660359E0
1.971990539E2,-4.213054825E-1,-6.331259859E-1,-3.290220062E0
1.972090459E2,-3.601752549E-1,-3.082783654E-1,-3.444406461E0
1.972190369E2,-2.686842005E-1,1.127886969E-1,-3.387345237E0
1.972290289E2,-1.158827510E-1,5.231965774E-1,-3.171615139E0
1.972390209E2,-1.007562052E-1,7.964550912E-1,-2.721953146E0
1.972490119E2,-8.187466873E-2,1.007254817E0,-1.851388689E0
1.972590039E2,-1.426155815E-1,1.140328967E0,-9.324402773E-1
1.972689959E2,-2.224649209E-1,9.965871567E-1,-2.499439108E-1
1.972789869E2,-2.148202711E-1,8.080811101E-1,1.475913244E-1
1.972889789E2,-1.383431489E-1,6.906497240E-1,2.808692497E-1
1.972989699E2,-1.703057838E-1,6.327143419E-1,1.882487690E-1
1.973089619E2,-2.228342091E-1,5.786436769E-1,1.441122311E-1
1.973189539E2,-2.591108832E-1,5.864383078E-1,3.709075999E-1
1.973289449E2,-1.546019898E-1,6.232775205E-1,8.279996502E-1
1.973389369E2,8.967176635E-2,6.210155252E-1,1.412086208E0
1.973489279E2,2.175981006E-1,6.574343231E-1,1.888921382E0
1.973589199E2,2.381424024E-1,6.585300913E-1,2.027333747E0
1.973689119E2,2.049509751E-1,4.860857615E-1,1.961913929E0
1.973789029E2,1.246902293E-1,3.756271800E-1,1.866481522E0
1.973888949E2,1.842242036E-1,4.174008581E-1,1.993115256E0
1.973988869E2,5.266181122E-1,4.317753607E-1,2.423897760E0
1.974088779E2,8.677906837E-1,4.265087736E-1,3.216399549E0
1.974188699E2,9.267027701E-1,5.864023474E-1,4.217107238E0
1.974288609E2,1.075751586E0,5.556424847E-1,4.986648765E0
1.974388529E2,1.296853082E0,4.106210116E-1,5.294881815E0
1.974488449E2,1.485990336E0,2.481508622E-1,4.999893878E0
1.974588359E2,1.675501519E0,1.268056422E-1,4.182266019E0
1.974688279E2,1.956159392E0,1.225661185E-1,3.238956937E0
1.974788199E2,2.229106103E0,2.966640410E-1,2.337521521E0
1.974888109E2,2.355777113E0,5.327646688E-1,1.795081172E0
1.974988029E2,2.264980233E0,7.828497899E-1,1.935699692E0
1.975087939E2,2.069089884E0,8.404954425E-1,2.453896315E0
1.975187859E2,1.748176855E0,7.105171010E-1,2.894961147E0
1.975287779E2,1.328864542E0,4.363358966E-1,2.979493175E0
1.975387689E2,1.108184045E0,-2.612243593E-3,2.569555410E0
1.975487609E2,1.037699661E0,-4.659251466E-1,1.830554475E0
1.975587529E2,9.883022368E-1,-7.513639954E-1,9.384155470E-1
1.975687439E2,1.284628601E0,-8.976876435E-1,9.088034928E-2
1.975787359E2,1.708812814E0,-9.841439894E-1,-4.313344806E-1
1.975887269E2,2.008146255E0,-9.946876886E-1,-4.982681429E-1
1.975987189E2,2.102453804E0,-9.784718978E-1,-1.672256899E-1
1.976087109E2,2.077905438E0,-1.089816332E0,3.100971419E-1
1.976187019E2,1.899908008E0,-1.311445394E0,4.772631902E-1
1.976286939E2,1.627699800E0,-1.568063609E0,3.537109387E-1
1.976386849E2,1.297581061E0,-1.804726154E0,-8.698025644E-2
1.976486769E2,8.833455929E-1,-1.997090194E0,-8.564516169E-1
1.976586689E2,5.261483981E-1,-2.108674656E0,-1.781455990E0
1.976686599E2,3.545091202E-1,-2.142300240E0,-2.695644184E0
1.976786519E2,3.191580238E-1,-2.094524687E0,-3.479193885E0
1.976886439E2,3.480252524E-1,-2.005170169E0,-4.009531083E0
1.976986349E2,4.236077872E-1,-1.864522705E0,-4.365003787E0
1.977086269E2,3.597805313E-1,-1.659313210E0,-4.403529922E0
1.977186179E2,1.973848608E-1,-1.522521693E0,-4.375998307E0
1.977286099E2,1.326993798E-1,-1.486366020E0,-4.445560877E0
1.977386019E2,1.264122343E-1,-1.464682205E0,-4.620879114E0
1.977485929E2,1.955181006E-2,-1.445831951E0,-4.787835247E0
1.977585849E2,-1.717078182E-1,-1.371579914E0,-4.944098577E0
1.977685769E2,-1.579433447E-1,-1.224803691E0,-4.962476376E0
1.977785679E2,2.194498407E-2,-9.892228809E-1,-4.672657378E0
1.977885599E2,1.662458427E-2,-6.778051454E-1,-4.251248546E0
1.977985509E2,-2.076804919E-2,-4.291233560E-1,-3.874168040E0
1.978085429E2,4.219953809E-3,-2.282361227E-1,-3.349649407E0
1.978185349E2,1.858992482E-2,6.391796082E-2,-2.805760118E0
1.978285259E2,-9.337893762E-3,3.436996284E-1,-2.462270697E0
1.978385179E2,-1.709548065E-1,4.716960561E-1,-2.180705629E0
1.978485089E2,-4.094638841E-1,5.906588280E-1,-1.834702490E0
1.978585009E2,-6.130002716E-1,6.716801870E-1,-1.297246308E0
1.978684929E2,-5.489072597E-1,7.925655234E-1,-6.535035324E-1
1.978784839E2,-2.924062447E-1,9.511352876E-1,7.485020757E-2
1.978884759E2,-1.848724405E-1,1.073850802E0,8.395028776E-1
1.978984679E2,-2.294849418E-1,1.210781191E0,1.510196639E0
1.979084589E2,-1.243780610E-1,1.179059461E0,2.149222466E0
1.979184509E2,-6.700965783E-2,1.204713535E0,3.053898409E0
1.979284419E2,-2.322229371E-1,1.419706007E0,3.780805548E0
1.979384339E2,-1.611091551E-1,1.461513306E0,3.776916565E0
1.979484259E2,6.575733041E-2,1.387854761E0,3.124515817E0
1.979584158E2,6.228106021E-2,1.614957694E0,2.252263269E0
1.979684078E2,-7.443610593E-3,2.024949545E0,1.766911041E0
1.979783988E2,-8.170998738E-2,2.352868123E0,1.870768701E0
1.979883908E2,-1.632949357E-1,2.444239638E0,2.289358590E0
1.979983828E2,-3.600120079E-1,2.276945244E0,2.700155311E0
1.980083738E2,-6.177603802E-1,1.922358685E0,2.955074033E0
1.980183658E2,-8.740121942E-1,1.728010977E0,3.078340355E0
1.980283578E2,-1.007507051E0,1.790678803E0,3.231297085E0
1.980383488E2,-1.110112822E0,1.998328634E0,3.349867508E0
1.980483408E2,-1.368878646E0,2.292840900E0,3.246630238E0
1.980583318E2,-1.503979003E0,2.587587931E0,2.910683725E0
1.980683238E2,-1.381910628E0,2.678153115E0,2.440116767E0
1.980783158E2,-1.226280698E0,2.440398602E0,2.240564160E0
1.980883068E2,-1.052482299E0,1.897790731E0,2.601202880E0
1.980982988E2,-1.116503463E0,1.317938142E0,3.544163468E0
1.981082908E2,-1.399779573E0,7.103197575E-1,4.663798261E0
1.981182818E2,-1.739548118E0,-4.978260934E-2,5.265573231E0
1.981282738E2,-2.070355806E0,-8.725656661E-1,5.186075072E0
1.981382648E2,-2.434745514E0,-1.523116062E0,4.445343946E0
1.981482568E2,-2.731472705E0,-1.968149984E0,3.093734905E0
1.981582488E2,-2.903460368E0,-2.157770803E0,1.375701908E0
1.981682398E2,-2.698240640E0,-2.098896942E0,-2.626925951E-1
1.981782318E2,-2.299734328E0,-1.916139586E0,-1.615592117E0
1.981882228E2,-1.901335605E0,-1.625972094E0,-2.437401904E0
1.981982148E2,-1.468707574E0,-1.320163885E0,-2.766204289E0
1.982082068E2,-1.080261251E0,-1.230977766E0,-2.777670679E0
1.982181978E2,-4.628886510E-1,-1.359173876E0,-2.513461901E0
1.982281898E2,1.947704428E-1,-1.519032952E0,-2.105760697E0
1.982381818E2,5.246172316E-1,-1.616119536E0,-1.804395787E0
1.982481728E2,7.487345025E-1,-1.705743026E0,-1.463178594E0
1.982581648E2,5.925163423E-1,-1.784794458E0,-1.320517057E0
1.982681558E2,2.095596043E-1,-1.953418802E0,-1.455992365E0
1.982781478E2,-1.325382068E-1,-2.285094508E0,-1.763414991E0
1.982881398E2,-3.567583613E-1,-2.559947850E0,-2.114593500E0
1.982981308E2,-3.728787329E-1,-2.691313443E0,-2.474755672E0
1.983081228E2,-3.105400319E-1,-2.673549310E0,-2.744049189E0
1.983181138E2,-2.625637188E-1,-2.497915909E0,-2.964350055E0
1.983281058E2,-2.264445359E-1,-2.244792867E0,-3.148322756E0
1.983380978E2,-2.079438359E-1,-2.004094281E0,-3.223467078E0
1.983480888E2,-2.933525069E-1,-1.646360458E0,-3.136280415E0
1.983580808E2,-5.232429532E-1,-1.308920859E0,-2.978331918E0
1.983680728E2,-6.589153498E-1,-1.032777621E0,-2.925778313E0
1.983780638E2,-8.876731172E-1,-9.408245999E-1,-2.976734458E0
1.983880558E2,-1.303046015E0,-8.537814859E-1,-2.880048993E0
1.983980468E2,-1.556314799E0,-7.719704604E-1,-2.614642121E0
1.984080388E2,-1.343289184E0,-6.986016449E-1,-2.172438251E0
1.984180308E2,-8.454951773E-1,-3.981749207E-1,-1.327538393E0
1.984280218E2,-2.882255586E-1,1.886121735E-1,-2.986652505E-1
1.984380138E2,2.020165865E-1,7.385296494E-1,2.855043375E-1
1.984480048E2,6.136617744E-1,9.440738976E-1,3.465434217E-1
1.984579968E2,7.177352694E-1,9.307621264E-1,-4.577200413E-2
1.984679888E2,6.375236037E-1,8.963208568E-1,-4.617680687E-1
1.984779798E2,3.940119224E-1,8.965418816E-1,-6.716936356E-1
1.984879718E2,2.047614157E-1,8.302265623E-1,-5.974573857E-1
1.984979638E2,1.085209421E-1,7.723326954E-1,-2.399825943E-1
1.985079548E2,1.050473305E-1,7.276035422E-1,1.084407073E-1
1.985179468E2,1.962773068E-1,6.577594283E-1,4.334453255E-1
1.985279378E2,3.373605888E-1,5.995574132E-1,7.969819254E-1
1.985379298E2,6.228547668E-1,5.850975412E-1,1.245524762E0
1.985479218E2,1.068682229E0,6.741494662E-1,1.672393139E0
1.985579128E2,1.447167017E0,8.184912005E-1,1.969218271E0
1.985679048E2,1.611539704E0,8.609221056E-1,2.079353501E0
1.985778958E2,1.631789927E0,8.174951273E-1,2.038904217E0
1.985878878E2,1.401531107E0,7.164754137E-1,1.823397483E0
1.985978798E2,9.998979232E-1,6.590054700E-1,1.462605566E0
1.986078708E2,6.652393328E-1,6.819423428E-1,1.308739010E0
1.986178628E2,6.754041325E-1,8.548848554E-1,1.452655360E0
1.986278538E2,8.747722591E-1,1.159326863E0,1.681266873E0
1.986378458E2,1.177352951E0,1.387750096E0,1.673829215E0
1.986478378E2,1.740481626E0,1.339828656E0,1.548880649E0
1.986578288E2,2.333649641E0,1.096340071E0,1.651883445E0
1.986678208E2,2.673615384E0,9.491551280E-1,2.382476084E0
1.986778128E2,2.710886413E0,7.315118212E-1,3.319851412E0
1.986878038E2,2.368839500E0,2.676545423E-1,4.143024770E0
1.986977958E2,1.767743100E0,-2.639205104E-1,4.772688619E0
1.987077868E2,1.070182844E0,-7.325976491E-1,5.023368695E0
1.987177788E2,4.947435144E-1,-1.097220077E0,4.820273260E0
1.987277708E2,2.387565062E-1,-1.410874372E0,4.165442995E0
1.987377618E2,4.237121965E-1,-1.509529472E0,3.138323432E0
1.987477538E2,1.061672222E0,-1.329021247E0,2.038424161E0
1.987577448E2,1.697000708E0,-9.614228788E-1,1.027671540E0
1.987677368E2,2.102582296E0,-6.637408376E-1,1.825945115E-1
1.987777288E2,2.349479662E0,-5.285651985E-1,-3.172839546E-1
1.987877198E2,2.392256722E0,-4.838225967E-1,-5.298279047E-1
1.987977118E2,2.194507982E0,-5.879957137E-1,-6.226781809E-1
1.988077038E2,1.800319985E0,-8.608592480E-1,-8.616597319E-1
1.988176948E2,1.250757581E0,-1.185303411E0,-1.320535183E0
1.988276868E2,6.844575957E-1,-1.516259617E0,-1.888444249E0
1.988376778E2,2.188964383E-1,-1.716817652E0,-2.387106494E0
1.988476698E2,-1.612401145E-1,-1.806326245E0,-2.873096654E0
1.988576618E2,-3.541407090E-1,-1.845510483E0,-3.467567866E0
1.988676528E2,-4.783894370E-1,-1.809321481E0,-3.993186361E0
1.988776448E2,-5.217800163E-1,-1.680985038E0,-4.437861264E0
1.988876358E2,-5.423412386E-1,-1.478622259E0,-4.769155732E0
1.988976278E2,-5.442769958E-1,-1.270194457E0,-4.939313800E0
1.989076198E2,-5.759243928E-1,-1.019901175E0,-4.985527854E0
1.989176108E2,-8.116698387E-1,-7.656972751E-1,-4.953875706E0
1.989276028E2,-9.453127764E-1,-5.567332828E-1,-4.917736405E0
1.989375938E2,-8.236469098E-1,-4.333763283E-1,-4.865520769E0
1.989475858E2,-7.639246917E-1,-2.333296323E-1,-4.708824161E0
1.989575778E2,-6.973365998E-1,5.164407045E-2,-4.471982106E0
1.989675695E2,-5.181871216E-1,3.456733561E-1,-4.093884185E0
1.989775615E2,-3.767369450E-1,7.363161859E-1,-3.511299777E0
1.989875535E2,-3.039642897E-1,1.131097675E0,-2.892591271E0
1.989975445E2,-4.217758910E-1,1.398627087E0,-2.390437068E0
1.990075365E2,-6.629271975E-1,1.501535159E0,-1.829345271E0
1.990175275E2,-7.372037201E-1,1.514732909E0,-1.136509858E0
1.990275195E2,-6.577078266E-1,1.477913285E0,-4.132262385E-1
1.990375115E2,-5.533320671E-1,1.356914805E0,3.614748716E-2
1.990475025E2,-4.353416506E-1,1.172574899E0,3.867477071E-1
1.990574945E2,-5.241707601E-1,1.134376209E0,9.412151939E-1
1.990674855E2,-6.770879844E-1,1.234336115E0,1.817716913E0
1.990774775E2,-7.400062175E-1,1.322328232E0,2.808812950E0
1.990874695E2,-7.988648750E-1,1.319173366E0,3.641029612E0
1.990974605E2,-9.121270502E-1,1.224667451E0,3.902879038E0
1.991074525E2,-9.894140118E-1,1.090542557E0,3.631921404E0
1.991174435E2,-9.243399102E-1,1.117183056E0,3.231215808E0
1.991274355E2,-9.085715045E-1,1.281314692E0,3.040735157E0
1.991374275E2,-9.015052906E-1,1.531976348E0,3.233076977E0
1.991474185E2,-8.261901563E-1,1.748120429E0,3.424484412E0
1.991574105E2,-7.893625648E-1,1.745495906E0,3.307002740E0
1.991674015E2,-8.747918473E-1,1.605424686E0,2.879951345E0
1.991773935E2,-1.062259282E0,1.562607280E0,2.392486517E0
1.991873855E2,-1.125190891E0,1.740612312E0,2.086859572E0
1.991973765E2,-9.943401448E-1,2.053651188E0,1.990531957E0
1.992073685E2,-5.431202704E-1,2.278169066E0,2.084396140E0
1.992173605E2,-5.859362329E-2,2.183886807E0,2.357127820E0
1.992273515E2,2.299928456E-1,1.729487399E0,3.008964896E0
1.992373435E2,2.603024909E-1,1.139045210E0,3.950462510E0
1.992473345E2,1.503163553E-1,4.453964496E-1,4.757128594E0
1.992573265E2,6.917289007E-2,-2.837086576E-1,4.921713681E0
1.992673185E2,-2.323862206E-1,-8.750744140E-1,4.181755557E0
1.992773095E2,-1.092298987E0,-1.262862048E0,2.635256479E0
1.992873015E2,-2.004714670E0,-1.524978985E0,8.092827129E-1
1.992972925E2,-2.509200743E0,-1.659646501E0,-7.684901977E-1
1.993072845E2,-2.819479440E0,-1.549159561E0,-1.925103368E0
1.993172765E2,-2.906191310E0,-1.241320906E0,-2.582382447E0
1.993272675E2,-2.659674744E0,-8.857797888E-1,-2.635954052E0
1.993372595E2,-1.980188963E0,-6.617969307E-1,-2.191400771E0
1.993472505E2,-1.194678032E0,-8.751179758E-1,-1.344576595E0
1.993572425E2,-6.178575902E-1,-1.320590147E0,-4.528861481E-1
1.993672345E2,-2.176258017E-1,-1.621524409E0,3.393805826E-1
1.993772255E2,-7.023474444E-2,-1.774136738E0,9.829380012E-1
1.993872175E2,3.525960574E-2,-1.988800888E0,1.146888081E0
1.993972085E2,6.656243719E-2,-2.229968129E0,8.013761079E-1
1.994072005E2,8.202514317E-2,-2.358185289E0,1.613515770E-1
1.994171925E2,1.950673899E-1,-2.370334341E0,-6.118707722E-1
1.994271835E2,1.746742021E-1,-2.227330450E0,-1.294555419E0
1.994371755E2,1.785748431E-1,-2.003198780E0,-1.798739775E0
1.994471675E2,2.999009499E-1,-1.752049465E0,-2.145381430E0
1.994571585E2,3.914093998E-1,-1.485197453E0,-2.400749218E0
1.994671505E2,1.713427875E-1,-1.324748394E0,-2.381222441E0
1.994771415E2,-4.016403827E-1,-1.240435053E0,-1.976919639E0
1.994871335E2,-7.202768348E-1,-1.191440356E0,-1.594312930E0
1.994971255E2,-7.098807047E-1,-1.196736764E0,-1.571647367E0
1.995071165E2,-4.339403654E-1,-1.133441239E0,-1.825541072E0
1.995171085E2,2.519053593E-3,-8.579561055E-1,-2.324678696E0
1.995270995E2,4.260537140E-1,-4.191988769E-1,-2.928817695E0
1.995370915E2,7.392012021E-1,1.442139727E-1,-3.519877642E0
1.995470835E2,9.529137913E-1,6.956239504E-1,-3.886564722E0
1.995570745E2,9.400762293E-1,1.215046735E0,-3.864515457E0
1.995670665E2,6.662339441E-1,1.496484626E0,-3.501244320E0
1.995770575E2,4.026291834E-1,1.517408887E0,-2.917235531E0
1.995870495E2,1.533349347E-1,1.352419173E0,-2.259718469E0
1.995970415E2,5.049505603E-2,1.200813150E0,-1.389581444E0
1.996070325E2,1.579774778E-1,1.304957908E0,-1.162321222E-1
1.996170245E2,3.713928457E-1,1.342423650E0,9.777766639E-1
1.996270155E2,6.276483142E-1,1.100833949E0,1.808016382E0
1.996370075E2,6.809058508E-1,8.140470243E-1,2.340338125E0
1.996469995E2,6.005136522E-1,6.443909392E-1,2.653412669E0
1.996569905E2,4.895564860E-1,4.817067817E-1,2.701509526E0
1.996669825E2,5.064278958E-1,2.748448634E-1,2.622210172E0
1.996769735E2,4.281551668E-1,2.687354001E-1,2.601637913E0
1.996869655E2,4.796396448E-1,3.847780725E-1,2.752614775E0
1.996969575E2,5.651371935E-1,4.215132049E-1,2.904999647E0
1.997069485E2,7.646756203E-1,3.516448250E-1,2.780935764E0
1.997169405E2,1.200651621E0,2.867860472E-1,2.433060932E0
1.997269315E2,1.183067655E0,5.061121827E-1,2.273266468E0
1.997369235E2,8.161782613E-1,8.467016771E-1,2.229464391E0
1.997469155E2,5.904707304E-1,1.032500170E0,2.085752109E0
1.997569065E2,4.222006913E-1,1.108646121E0,1.669016957E0
1.997668985E2,3.574227512E-1,9.576642886E-1,1.136348475E0
1.997768905E2,5.073205464E-1,6.624620515E-1,9.119007629E-1
1.997868815E2,8.478661501E-1,3.078597048E-1,1.476693848E0
1.997968735E2,1.236954059E0,-8.787838876E-2,2.766215984E0
1.998068645E2,1.335312997E0,-5.460916427E-1,4.117913902E0
1.998168565E2,1.070510654E0,-1.083742537E0,5.333191602E0
1.998268485E2,7.679561276E-1,-1.662900477E0,6.051355984E0
1.998368395E2,3.898289340E-1,-2.189795710E0,5.940357120E0
1.998468315E2,1.457693321E-1,-2.549095125E0,4.872545614E0
1.998568225E2,2.208177968E-1,-2.611284649E0,3.319352059E0
1.998668145E2,5.276233948E-1,-2.397716267E0,1.607866775E0
1.998768065E2,1.079608556E0,-1.913330876E0,-1.325563788E-1
1.998867975E2,1.522386476E0,-1.291496156E0,-1.647417927E0
1.998967895E2,1.676387957E0,-7.383571565E-1,-2.480303510E0
1.999067805E2,1.765018297E0,-4.373281690E-1,-2.656612265E0
1.999167725E2,1.766688847E0,-4.182761863E-1,-2.370178220E0
1.999267645E2,1.698139307E0,-6.112869278E-1,-2.006098999E0
1.999367555E2,1.501647425E0,-7.747253761E-1,-1.813129773E0
1.999467475E2,1.202326190E0,-8.367196029E-1,-1.753949518E0
1.999567385E2,7.166623054E-1,-9.735409409E-1,-2.037816635E0
1.999667308E2,2.955324586E-1,-1.112635092E0,-2.514647716E0
1.999767228E2,1.188682297E-1,-1.126385404E0,-2.891307807E0
1.999867138E2,1.590351295E-2,-1.024574562E0,-3.194554351E0
1.999967058E2,3.229241788E-2,-8.634220827E-1,-3.455387532E0
2.000066968E2,4.768360510E-2,-6.576977402E-1,-3.638955020E0
2.000166888E2,-2.725862302E-3,-4.521850669E-1,-3.761856476E0
2.000266808E2,-1.145863502E-1,-2.674724016E-1,-3.853240855E0
2.000366718E2,-2.891431329E-1,-1.292211270E-1,-3.971090317E0
2.000466638E2,-4.637421618E-1,-1.078577399E-1,-3.979630176E0
2.000566548E2,-6.878345820E-1,-1.784529287E-1,-3.761919041E0
2.000666468E2,-8.792535652E-1,-1.795016268E-1,-3.339121495E0
2.000766388E2,-9.202507330E-1,3.525286317E-3,-2.907665977E0
2.000866298E2,-8.524567991E-1,2.766937530E-1,-2.519521955E0
2.000966218E2,-7.339350535E-1,4.848797733E-1,-2.336052700E0
2.001066128E2,-4.348125872E-1,6.333359009E-1,-2.435020334E0
2.001166048E2,-1.850729407E-2,8.012401602E-1,-2.450969199E0
2.001265968E2,2.636537495E-1,1.038192143E0,-2.202823892E0
2.001365878E2,3.865092869E-1,1.231744629E0,-1.551417171E0
2.001465798E2,3.960469362E-1,1.238534708E0,-6.985808873E-1
2.001565708E2,2.582017508E-1,1.097745742E0,7.416842222E-2
2.001665628E2,5.943077099E-2,8.489727357E-1,6.166479474E-1
2.001765548E2,-2.648771149E-1,6.529658809E-1,1.035068852E0
2.001865458E2,-6.434698565E-1,5.324240685E-1,1.475867636E0
2.001965378E2,-8.030511159E-1,6.361522123E-1,1.832862371E0
2.002065288E2,-6.954863946E-1,7.910189348E-1,1.934798636E0
2.002165208E2,-5.051542626E-1,9.781809989E-1,1.793144574E0
2.002265128E2,-3.136618603E-1,1.236078585E0,1.634001490E0
2.002365038E2,-2.009517537E-1,1.488031599E0,1.543470805E0
2.002464958E2,-2.316844451E-1,1.644529695E0,1.501563225E0
2.002564868E2,-4.270615913E-1,1.729882379E0,1.371228788E0
2.002664788E2,-5.660936883E-1,1.770765526E0,1.165158291E0
2.002764708E2,-7.093702427E-1,1.839181165E0,9.289383799E-1
2.002864618E2,-9.059333139E-1,1.928629531E0,7.549258268E-1
2.002964538E2,-1.165010502E0,2.026693477E0,7.509117132E-1
2.003064448E2,-1.265836089E0,1.970306438E0,1.074584920E0
2.003164368E2,-7.421709298E-1,1.630187059E0,1.685330688E0
2.003264288E2,-2.356029566E-1,1.214656141E0,2.552142402E0
2.003364198E2,8.902842645E-2,9.621660599E-1,3.663094080E0
2.003464118E2,1.427201918E-1,7.097999400E-1,4.696816903E0
2.003564028E2,-1.718979076E-2,2.294701776E-1,5.284073237E0
2.003663948E2,-4.741422023E-1,-2.486914372E-1,5.250589741E0
2.003763868E2,-1.084077290E0,-7.730554113E-1,4.273083803E0
2.003863778E2,-1.740983025E0,-1.300618982E0,2.510302066E0
2.003963698E2,-2.057777860E0,-1.571331618E0,7.812178320E-1
2.004063608E2,-2.117277665E0,-1.519742511E0,-4.937032217E-1
2.004163528E2,-2.056933815E0,-1.194085344E0,-1.292802424E0
2.004263448E2,-1.768060896E0,-8.478500703E-1,-1.606763991E0
2.004363358E2,-1.480407707E0,-7.075964168E-1,-1.583204389E0
2.004463278E2,-1.224549191E0,-8.019242844E-1,-1.311008314E0
2.004563188E2,-9.961462766E-1,-1.075676303E0,-7.004753852E-1
2.004663108E2,-5.585789199E-1,-1.268050283E0,2.252347469E-2
2.004763028E2,-2.595220521E-1,-1.345930518E0,5.367708886E-1
2.004862938E2,-5.381844895E-2,-1.427008010E0,6.788231456E-1
2.004962858E2,1.391135378E-1,-1.532350862E0,4.468839812E-1
2.005062768E2,3.581320184E-1,-1.658621777E0,5.549709320E-2
2.005162688E2,4.271966985E-1,-1.687049477E0,-3.641751158E-1
2.005262608E2,4.107864147E-1,-1.559891540E0,-7.362609297E-1
2.005362518E2,5.386803334E-1,-1.400594383E0,-1.060621769E0
2.005462438E2,5.737002946E-1,-1.184700270E0,-1.258669887E0
2.005562348E2,5.822760038E-1,-9.442633474E-1,-1.411824253E0
2.005662268E2,6.143399783E-1,-7.018667302E-1,-1.649781371E0
2.005762188E2,6.467453206E-1,-5.340925714E-1,-1.998114041E0
2.005862098E2,5.213550334E-1,-4.290900269E-1,-2.430373551E0
2.005962018E2,3.207701377E-1,-3.919660547E-1,-2.916488841E0
2.006061928E2,1.666436361E-1,-3.339859414E-1,-3.273504041E0
